Elapsed Time (s),Position (mm),Force (N)
-0.022,56.2001,-0.030211
0.000,56.2001,-0.030211
0.024,56.2001,-0.030211
0.056,56.2001,-0.024169
0.086,56.2001,-0.024169
0.117,56.2001,-0.026586
0.147,56.2001,-0.026586
0.179,56.2001,-0.027794
0.210,56.2001,-0.026586
0.241,56.2001,-0.030211
0.272,56.2001,-0.031420
0.303,56.2001,-0.027794
0.333,56.2001,-0.030211
0.365,56.2001,-0.025377
0.396,56.2001,-0.024169
0.427,56.2001,-0.022961
0.458,56.2001,-0.025377
0.479,56.2001,-0.026586
0.504,56.2001,-0.025377
0.535,56.2001,-0.020544
0.567,56.2001,-0.025377
0.597,56.2001,-0.026586
0.628,56.2001,-0.021752
0.659,56.2001,-0.027794
0.684,56.2001,-0.027794
0.705,56.2001,-0.026586
0.736,56.2001,-0.026586
0.769,56.2001,-0.022961
0.797,56.2001,-0.024169
0.828,56.2001,-0.022961
0.859,56.2001,-0.022961
0.890,56.2001,-0.024169
0.911,56.2001,-0.026586
0.936,56.2001,-0.026586
0.967,56.2001,-0.021752
0.998,56.2001,-0.022961
1.029,56.2001,-0.019335
1.060,56.2001,-0.022961
1.091,56.2001,-0.020544
1.123,56.2001,-0.019335
1.154,56.2001,-0.020544
1.186,56.2001,-0.025377
1.218,56.2001,-0.020544
1.248,56.2001,-0.022961
1.279,56.2001,-0.024169
1.309,56.2001,-0.018127
1.341,56.2001,-0.018127
1.371,56.2001,-0.020544
1.403,56.2001,-0.020544
1.434,56.2001,-0.020544
1.465,56.2001,-0.019335
1.486,56.2001,-0.020544
1.509,56.2001,-0.020544
1.545,56.2001,-0.025377
1.573,56.2001,-0.025377
1.606,56.2001,-0.020544
1.638,56.2001,-0.020544
1.667,56.2001,-0.018127
1.698,56.2001,-0.021752
1.730,56.2001,-0.021752
1.761,56.2001,-0.022961
1.792,56.2001,-0.022961
1.824,56.2001,-0.025377
1.844,56.2001,-0.025377
1.870,56.2001,-0.024169
1.901,56.2001,-0.016918
1.932,56.2001,-0.018127
1.963,56.2001,-0.016918
1.995,56.2001,-0.016918
2.028,56.2001,-0.022961
2.057,56.2001,-0.022961
2.089,56.2001,-0.018127
2.119,56.2001,-0.015710
2.150,56.2001,-0.019335
2.182,56.2001,-0.019335
2.212,56.2001,-0.021752
2.242,56.2001,-0.020544
2.274,56.2001,-0.014501
2.305,56.2001,-0.024169
2.335,56.2001,-0.025377
2.366,56.2001,-0.019335
2.396,56.2001,-0.016918
2.427,56.2001,-0.020544
2.458,56.2001,-0.019335
2.489,56.2001,-0.015710
2.520,56.2001,-0.018127
2.552,56.2001,-0.020544
2.574,56.2001,-0.020544
2.598,56.2001,-0.019335
2.630,56.2001,-0.018127
2.661,56.2001,-0.016918
2.693,56.2001,-0.024169
2.723,56.2001,-0.021752
2.754,56.2001,-0.022961
2.786,56.2001,-0.018127
2.817,56.2001,-0.014501
2.847,56.2001,-0.016918
2.878,56.2001,-0.019335
2.908,56.2001,-0.021752
2.939,56.2001,-0.019335
2.969,56.2001,-0.016918
2.989,56.2001,-0.019335
3.016,56.2001,-0.019335
3.046,56.2001,-0.019335
3.077,56.2001,-0.016918
3.108,56.2001,-0.024169
3.130,56.2001,-0.019335
3.156,56.2001,-0.015710
3.186,56.2001,-0.014501
3.218,56.2001,-0.016918
3.249,56.2001,-0.019335
3.280,56.2001,-0.020544
3.310,56.2001,-0.015710
3.341,56.2001,-0.014501
3.372,56.2001,-0.015710
3.403,56.2001,-0.014501
3.436,56.2001,-0.014501
3.465,56.2001,-0.019335
3.498,56.2001,-0.016918
3.528,56.2001,-0.016918
3.559,56.2001,-0.019335
3.591,56.2001,-0.015710
3.622,56.2001,-0.013293
3.643,56.2001,-0.013293
3.668,56.2001,-0.021752
3.690,56.2001,-0.021752
3.715,56.2001,-0.021752
3.746,56.2001,-0.020544
3.777,56.2001,-0.014501
3.808,56.2001,-0.015710
3.839,56.2001,-0.019335
3.870,56.2001,-0.019335
3.902,56.2001,-0.020544
3.935,56.2001,-0.015710
3.965,56.2001,-0.016918
3.996,56.2001,-0.018127
4.028,56.2001,-0.016918
4.058,56.2001,-0.016918
4.089,56.2001,-0.014501
4.120,56.2001,-0.020544
4.151,56.2001,-0.020544
4.182,56.2001,-0.018127
4.213,56.2001,-0.015710
4.233,56.2001,-0.015710
4.260,56.2001,-0.021752
4.291,56.2001,-0.022961
4.323,56.2001,-0.021752
4.354,56.2001,-0.020544
4.385,56.2001,-0.013293
4.416,56.2001,-0.018127
4.446,56.2001,-0.012084
4.478,56.2001,-0.013293
4.510,56.2001,-0.018127
4.541,56.2001,-0.019335
4.573,56.2001,-0.018127
4.605,56.2001,-0.016918
4.636,56.2001,-0.013293
4.667,56.2001,-0.013293
4.696,56.2001,-0.016918
4.727,56.2001,-0.019335
4.759,56.2001,-0.016918
4.790,56.2001,-0.013293
4.822,56.2001,-0.014501
4.853,56.2001,-0.014501
4.874,56.2001,-0.014501
4.901,56.2001,-0.016918
4.922,56.2001,-0.016918
4.946,56.2001,-0.016918
4.977,56.2001,-0.016918
5.007,56.2001,-0.015710
5.038,56.2001,-0.015710
5.070,56.2001,-0.014501
5.101,56.2001,-0.016918
5.132,56.2001,-0.010876
5.164,56.2001,-0.018127
5.196,56.2001,-0.018127
5.227,56.2001,-0.013293
5.258,56.2001,-0.019335
5.289,56.2001,-0.020544
5.320,56.2001,-0.013293
5.351,56.2001,-0.014501
5.382,56.2001,-0.015710
5.413,56.2001,-0.018127
5.437,56.2001,-0.018127
5.459,56.2001,-0.020544
5.490,56.2001,-0.018127
5.521,56.2001,-0.018127
5.552,56.2001,-0.014501
5.583,56.2001,-0.018127
5.614,56.2001,-0.016918
5.644,56.2001,-0.019335
5.675,56.2001,-0.019335
5.707,56.2001,-0.019335
5.738,56.2001,-0.016918
5.769,56.2001,-0.015710
5.801,56.2001,-0.016918
5.833,56.2001,-0.018127
5.854,56.2001,-0.020544
5.879,56.2001,-0.018127
5.912,56.2001,-0.014501
5.941,56.2001,-0.015710
5.980,56.2001,-0.016918
6.003,56.2001,-0.016918
6.033,56.2001,-0.015710
6.064,56.2001,-0.016918
6.095,56.2001,-0.016918
6.126,56.2001,-0.014501
6.157,56.2001,-0.013293
6.188,56.2001,-0.016918
6.219,56.2001,-0.020544
6.251,56.2001,-0.015710
6.282,56.2001,-0.018127
6.312,56.2001,-0.020544
6.334,56.2001,-0.016918
6.359,56.2001,-0.015710
6.390,56.2001,-0.014501
6.412,56.2001,-0.014501
6.437,56.2001,-0.016918
6.468,56.2001,-0.018127
6.499,56.2001,-0.010876
6.530,56.2001,-0.014501
6.562,56.2001,-0.020544
6.593,56.2001,-0.016918
6.625,56.2001,-0.012084
6.656,56.2001,-0.012084
6.686,56.2001,-0.014501
6.718,56.2001,-0.014501
6.750,56.2001,-0.016918
6.781,56.2001,-0.016918
6.812,56.2001,-0.018127
6.844,56.2001,-0.015710
6.875,56.2001,-0.014501
6.908,56.2001,-0.016918
6.939,56.2001,-0.013293
6.970,56.2001,-0.014501
7.001,56.2001,-0.019335
7.032,56.2001,-0.014501
7.063,56.2001,-0.014501
7.083,56.2001,-0.014501
7.111,56.2001,-0.016918
7.132,56.2001,-0.014501
7.156,56.2001,-0.012084
7.187,56.2001,-0.012084
7.217,56.2001,-0.016918
7.248,56.2001,-0.016918
7.278,56.2001,-0.014501
7.310,56.2001,-0.013293
7.340,56.2001,-0.019335
7.372,56.2001,-0.018127
7.403,56.2001,-0.014501
7.434,56.2001,-0.014501
7.465,56.2001,-0.013293
7.496,56.2001,-0.015710
7.527,56.2001,-0.016918
7.547,56.2001,-0.018127
7.573,56.2001,-0.016918
7.605,56.2001,-0.014501
7.637,56.2001,-0.015710
7.668,56.2001,-0.015710
7.699,56.2001,-0.013293
7.729,56.2001,-0.020544
